Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r008000.in,8000,64000,3,cuda_gpu_kern_sum,100.0,271325,1,271325.0,271325.0,271325,271325,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r000500.in,500,100000,1,wall,100.0,462162256,1,,,,,,total
synth_L200_r000500.in,500,100000,1,nvtx_pushpop_sum,100.0,214460,1,214460.0,214460.0,214460,214460,0.0,:fixpoint
synth_L200_r000500.in,500,100000,1,nvtx_sum,100.0,214460,1,214460.0,214460.0,214460,214460,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,1,cuda_gpu_kern_sum,100.0,54176,1,54176.0,54176.0,54176,54176,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r000500.in,500,100000,2,wall,100.0,523680086,1,,,,,,total
synth_L200_r000500.in,500,100000,2,nvtx_pushpop_sum,100.0,213691,1,213691.0,213691.0,213691,213691,0.0,:fixpoint
synth_L200_r000500.in,500,100000,2,nvtx_sum,100.0,213691,1,213691.0,213691.0,213691,213691,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,2,cuda_gpu_kern_sum,100.0,54592,1,54592.0,54592.0,54592,54592,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r000500.in,500,100000,3,wall,100.0,523589196,1,,,,,,total
synth_L200_r000500.in,500,100000,3,nvtx_pushpop_sum,100.0,231727,1,231727.0,231727.0,231727,231727,0.0,:fixpoint
synth_L200_r000500.in,500,100000,3,nvtx_sum,100.0,231727,1,231727.0,231727.0,231727,231727,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,3,cuda_gpu_kern_sum,100.0,53952,1,53952.0,53952.0,53952,53952,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r001000.in,1000,200000,1,wall,100.0,483676305,1,,,,,,total
synth_L200_r001000.in,1000,200000,1,nvtx_pushpop_sum,100.0,312791,1,312791.0,312791.0,312791,312791,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,1,nvtx_sum,100.0,312791,1,312791.0,312791.0,312791,312791,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,1,cuda_gpu_kern_sum,100.0,81279,1,81279.0,81279.0,81279,81279,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r001000.in,1000,200000,2,wall,100.0,554889161,1,,,,,,total
synth_L200_r001000.in,1000,200000,2,nvtx_pushpop_sum,100.0,237764,1,237764.0,237764.0,237764,237764,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,2,nvtx_sum,100.0,237764,1,237764.0,237764.0,237764,237764,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,2,cuda_gpu_kern_sum,100.0,79263,1,79263.0,79263.0,79263,79263,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
