Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r002000.in,2000,16000,1,nvtx_sum,67.4,495724,1,495724.0,495724.0,495724,495724,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,1,nvtx_sum,32.6,239781,1,239781.0,239781.0,239781,239781,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,59.3,53664,5,10732.8,10912.0,8448,12608,1493.9,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,20.7,18752,4,4688.0,5088.0,2080,6496,1861.2,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,20.0,18144,1,18144.0,18144.0,18144,18144,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,2,wall,100.0,508438461,1,,,,,,total
synth_L008_r002000.in,2000,16000,2,nvtx_pushpop_sum,74.1,500533,1,500533.0,500533.0,500533,500533,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,2,nvtx_pushpop_sum,25.9,174912,1,174912.0,174912.0,174912,174912,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,2,nvtx_sum,74.1,500533,1,500533.0,500533.0,500533,500533,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,2,nvtx_sum,25.9,174912,1,174912.0,174912.0,174912,174912,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,59.6,57759,5,11551.8,11616.0,9248,13536,1536.9,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,20.4,19808,4,4952.0,5488.0,2304,6528,1833.3,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,20.0,19392,1,19392.0,19392.0,19392,19392,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,3,wall,100.0,509826458,1,,,,,,total
synth_L008_r002000.in,2000,16000,3,nvtx_pushpop_sum,73.6,498829,1,498829.0,498829.0,498829,498829,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,3,nvtx_pushpop_sum,26.4,179075,1,179075.0,179075.0,179075,179075,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,3,nvtx_sum,73.6,498829,1,498829.0,498829.0,498829,498829,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,3,nvtx_sum,26.4,179075,1,179075.0,179075.0,179075,179075,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,59.3,57439,5,11487.8,11647.0,9120,13504,1569.0,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,20.8,20128,4,5032.0,5584.0,2272,6688,1912.2,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,19.9,19295,1,19295.0,19295.0,19295,19295,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,1,wall,100.0,439927092,1,,,,,,total
synth_L008_r004000.in,4000,32000,1,nvtx_pushpop_sum,61.8,568404,1,568404.0,568404.0,568404,568404,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,1,nvtx_pushpop_sum,38.2,351614,1,351614.0,351614.0,351614,351614,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,1,nvtx_sum,61.8,568404,1,568404.0,568404.0,568404,568404,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,1,nvtx_sum,38.2,351614,1,351614.0,351614.0,351614,351614,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,65.7,103902,5,20780.4,21184.0,16223,23904,2815.7,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,22.2,35040,1,35040.0,35040.0,35040,35040,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,12.1,19168,4,4792.0,5248.0,2336,6336,1725.5,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,2,wall,100.0,509480566,1,,,,,,total
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,60.2,566415,1,566415.0,566415.0,566415,566415,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,39.8,375253,1,375253.0,375253.0,375253,375253,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,2,nvtx_sum,60.2,566415,1,566415.0,566415.0,566415,566415,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_sum,39.8,375253,1,375253.0,375253.0,375253,375253,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,65.6,105056,5,21011.2,21408.0,16352,24224,2880.9,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,22.2,35583,1,35583.0,35583.0,35583,35583,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,12.2,19487,4,4871.8,5200.0,2208,6879,1954.1,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,3,wall,100.0,513592097,1,,,,,,total
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,60.7,559318,1,559318.0,559318.0,559318,559318,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,39.3,362626,1,362626.0,362626.0,362626,362626,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,3,nvtx_sum,60.7,559318,1,559318.0,559318.0,559318,559318,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,3,nvtx_sum,39.3,362626,1,362626.0,362626.0,362626,362626,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,3,cuda_gpu_kern_sum,65.6,101344,5,20268.8,20608.0,15872,23360,2734.0,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,3,cuda_gpu_kern_sum,22.1,34240,1,34240.0,34240.0,34240,34240,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
