Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r000500.in,500,4000,2,cuda_gpu_kern_sum,7.3,2688,1,2688.0,2688.0,2688,2688,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r000500.in,500,4000,3,wall,100.0,502007198,1,,,,,,total
synth_L008_r000500.in,500,4000,3,nvtx_pushpop_sum,91.5,531491,1,531491.0,531491.0,531491,531491,0.0,:fixpoint
synth_L008_r000500.in,500,4000,3,nvtx_pushpop_sum,8.5,49311,1,49311.0,49311.0,49311,49311,0.0,:build_reverse_tables
synth_L008_r000500.in,500,4000,3,nvtx_sum,91.5,531491,1,531491.0,531491.0,531491,531491,0.0,PushPop,:fixpoint
synth_L008_r000500.in,500,4000,3,nvtx_sum,8.5,49311,1,49311.0,49311.0,49311,49311,0.0,PushPop,:build_reverse_tables
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,92.6,33632,1,33632.0,33632.0,33632,33632,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,7.4,2687,1,2687.0,2687.0,2687,2687,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,1,wall,100.0,427160703,1,,,,,,total
synth_L008_r001000.in,1000,8000,1,nvtx_pushpop_sum,84.2,512445,1,512445.0,512445.0,512445,512445,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,1,nvtx_pushpop_sum,15.8,96400,1,96400.0,96400.0,96400,96400,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,1,nvtx_sum,84.2,512445,1,512445.0,512445.0,512445,512445,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,1,nvtx_sum,15.8,96400,1,96400.0,96400.0,96400,96400,0.0,PushPop,:build_reverse_tables
