Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,7.3,2976,1,2976.0,2976.0,2976,2976,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,2,wall,100.0,498585449,1,,,,,,total
synth_L008_r002000.in,2000,16000,2,nvtx_pushpop_sum,72.8,612512,1,612512.0,612512.0,612512,612512,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,2,nvtx_pushpop_sum,27.2,229069,1,229069.0,229069.0,229069,229069,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,2,nvtx_sum,72.8,612512,1,612512.0,612512.0,612512,612512,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,2,nvtx_sum,27.2,229069,1,229069.0,229069.0,229069,229069,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,52.4,21599,4,5399.8,6143.5,2464,6848,2013.9,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,40.4,16672,5,3334.4,3296.0,2944,3776,298.8,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,7.2,2976,1,2976.0,2976.0,2976,2976,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,3,wall,100.0,500015662,1,,,,,,total
synth_L008_r002000.in,2000,16000,3,nvtx_pushpop_sum,77.1,604277,1,604277.0,604277.0,604277,604277,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,3,nvtx_pushpop_sum,22.9,179220,1,179220.0,179220.0,179220,179220,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,3,nvtx_sum,77.1,604277,1,604277.0,604277.0,604277,604277,0.0,PushPop,:fixpoint
