Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L200_r000500.in,500,100000,2,cuda_gpu_kern_sum,100.0,36288,5,7257.6,7168.0,7008,7616,255.4,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r000500.in,500,100000,3,wall,100.0,532520088,1,,,,,,total
synth_L200_r000500.in,500,100000,3,nvtx_pushpop_sum,100.0,482616,1,482616.0,482616.0,482616,482616,0.0,:fixpoint
synth_L200_r000500.in,500,100000,3,nvtx_sum,100.0,482616,1,482616.0,482616.0,482616,482616,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,3,cuda_gpu_kern_sum,100.0,36480,5,7296.0,7232.0,7072,7648,222.9,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r001000.in,1000,200000,1,wall,100.0,481765319,1,,,,,,total
synth_L200_r001000.in,1000,200000,1,nvtx_pushpop_sum,100.0,493874,1,493874.0,493874.0,493874,493874,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,1,nvtx_sum,100.0,493874,1,493874.0,493874.0,493874,493874,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,1,cuda_gpu_kern_sum,100.0,37696,5,7539.2,7488.0,7296,7872,218.9,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r001000.in,1000,200000,2,wall,100.0,542881435,1,,,,,,total
synth_L200_r001000.in,1000,200000,2,nvtx_pushpop_sum,100.0,494380,1,494380.0,494380.0,494380,494380,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,2,nvtx_sum,100.0,494380,1,494380.0,494380.0,494380,494380,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,2,cuda_gpu_kern_sum,100.0,37823,5,7564.6,7456.0,7424,7904,199.5,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r001000.in,1000,200000,3,wall,100.0,559277207,1,,,,,,total
synth_L200_r001000.in,1000,200000,3,nvtx_pushpop_sum,100.0,501419,1,501419.0,501419.0,501419,501419,0.0,:fixpoint
synth_L200_r001000.in,1000,200000,3,nvtx_sum,100.0,501419,1,501419.0,501419.0,501419,501419,0.0,PushPop,:fixpoint
synth_L200_r001000.in,1000,200000,3,cuda_gpu_kern_sum,100.0,37856,5,7571.2,7488.0,7392,7904,203.1,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r002000.in,2000,400000,1,wall,100.0,525187264,1,,,,,,total
synth_L200_r002000.in,2000,400000,1,nvtx_pushpop_sum,100.0,497738,1,497738.0,497738.0,497738,497738,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,1,nvtx_sum,100.0,497738,1,497738.0,497738.0,497738,497738,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,1,cuda_gpu_kern_sum,100.0,49567,5,9913.4,9952.0,9632,10111,177.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r002000.in,2000,400000,2,wall,100.0,607082972,1,,,,,,total
synth_L200_r002000.in,2000,400000,2,nvtx_pushpop_sum,100.0,503461,1,503461.0,503461.0,503461,503461,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,2,nvtx_sum,100.0,503461,1,503461.0,503461.0,503461,503461,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,2,cuda_gpu_kern_sum,100.0,49952,5,9990.4,10016.0,9760,10176,159.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r002000.in,2000,400000,3,wall,100.0,612667799,1,,,,,,total
synth_L200_r002000.in,2000,400000,3,nvtx_pushpop_sum,100.0,503381,1,503381.0,503381.0,503381,503381,0.0,:fixpoint
synth_L200_r002000.in,2000,400000,3,nvtx_sum,100.0,503381,1,503381.0,503381.0,503381,503381,0.0,PushPop,:fixpoint
synth_L200_r002000.in,2000,400000,3,cuda_gpu_kern_sum,100.0,49792,5,9958.4,9952.0,9760,10080,132.7,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r004000.in,4000,800000,1,wall,100.0,650930344,1,,,,,,total
synth_L200_r004000.in,4000,800000,1,nvtx_pushpop_sum,100.0,539502,1,539502.0,539502.0,539502,539502,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,1,nvtx_sum,100.0,539502,1,539502.0,539502.0,539502,539502,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,1,cuda_gpu_kern_sum,100.0,89759,5,17951.8,18016.0,15904,19072,1292.7,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r004000.in,4000,800000,2,wall,100.0,714332254,1,,,,,,total
synth_L200_r004000.in,4000,800000,2,nvtx_pushpop_sum,100.0,541867,1,541867.0,541867.0,541867,541867,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,2,nvtx_sum,100.0,541867,1,541867.0,541867.0,541867,541867,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,2,cuda_gpu_kern_sum,100.0,90111,5,18022.2,18272.0,16544,18752,894.4,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r004000.in,4000,800000,3,wall,100.0,723959111,1,,,,,,total
synth_L200_r004000.in,4000,800000,3,nvtx_pushpop_sum,100.0,533810,1,533810.0,533810.0,533810,533810,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,3,nvtx_sum,100.0,533810,1,533810.0,533810.0,533810,533810,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,3,cuda_gpu_kern_sum,100.0,90047,5,18009.4,18400.0,16256,19104,1075.6,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r008000.in,8000,1600000,1,wall,100.0,866272607,1,,,,,,total
synth_L200_r008000.in,8000,1600000,1,nvtx_pushpop_sum,100.0,671831,1,671831.0,671831.0,671831,671831,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,1,nvtx_sum,100.0,671831,1,671831.0,671831.0,671831,671831,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,1,cuda_gpu_kern_sum,100.0,205151,5,41030.2,43327.0,33408,43872,4415.2,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r008000.in,8000,1600000,2,wall,100.0,937112256,1,,,,,,total
synth_L200_r008000.in,8000,1600000,2,nvtx_pushpop_sum,100.0,656596,1,656596.0,656596.0,656596,656596,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,2,nvtx_sum,100.0,656596,1,656596.0,656596.0,656596,656596,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,2,cuda_gpu_kern_sum,100.0,204511,5,40902.2,43487.0,33280,43680,4452.2,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r008000.in,8000,1600000,3,wall,100.0,931647661,1,,,,,,total
synth_L200_r008000.in,8000,1600000,3,nvtx_pushpop_sum,100.0,658837,1,658837.0,658837.0,658837,658837,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,3,nvtx_sum,100.0,658837,1,658837.0,658837.0,658837,658837,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,3,cuda_gpu_kern_sum,100.0,203934,5,40786.8,43168.0,33119,43552,4456.3,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
